"claim_id","route","source_file","source_line","locale","page_type","claim_type","exact_claim","current_citation","authoritative_source","source_location","fact_status","severity","confidence","reasoning_summary","minimal_correction","related_translation_route","localization_status","product_evidence","owner_decision_applies","notes"
"FACT-0178","/articles/how-to-calibrate-a-decibel-meter-app/","src/content/articles/en/how-to-calibrate-a-decibel-meter-app.md","115","en","article","editorial_material_claim","If the post-measurement check differs materially from the first check, investigate the microphone, adapter, battery, route, settings, and environmental conditions before relying on the session.","https://www.cdc.gov/niosh/media/pdfs/NIOSH-Sound-Level-Meter-Application-app-English.pdf | https://www.osha.gov/otm/section-3-health-hazards/chapter-5","https://www.cdc.gov/niosh/media/pdfs/NIOSH-Sound-Level-Meter-Application-app-English.pdf | https://www.osha.gov/otm/section-3-health-hazards/chapter-5","Relevant numbered table/section in the cited PDF; exact page recorded where the claim is safety-critical | Relevant titled page, abstract, table, or methods/result passage opened on 2026-08-22","SUPPORTED_BY_MULTIPLE_SOURCES","","high","The cited source location supports the material claim with the limits stated in the copy.","KEEP AS IS","https://dbcheck.app/de/artikel/dezibel-app-kalibrieren/","MATCHES_SOURCE_LANGUAGE","","no",""
"FACT-0179","/articles/how-to-calibrate-a-decibel-meter-app/","src/content/articles/en/how-to-calibrate-a-decibel-meter-app.md","117","en","article","editorial_material_claim","A successful calibrator check still does not establish complete Class 1 or Class 2 conformity. Instrument class applies to the complete tested system.","https://www.cdc.gov/niosh/media/pdfs/NIOSH-Sound-Level-Meter-Application-app-English.pdf | https://www.osha.gov/otm/section-3-health-hazards/chapter-5","https://www.cdc.gov/niosh/media/pdfs/NIOSH-Sound-Level-Meter-Application-app-English.pdf | https://www.osha.gov/otm/section-3-health-hazards/chapter-5","Relevant numbered table/section in the cited PDF; exact page recorded where the claim is safety-critical | Relevant titled page, abstract, table, or methods/result passage opened on 2026-08-22","SUPPORTED_BY_MULTIPLE_SOURCES","","high","The cited source location supports the material claim with the limits stated in the copy.","KEEP AS IS","https://dbcheck.app/de/artikel/dezibel-app-kalibrieren/","MATCHES_SOURCE_LANGUAGE","","no",""
"FACT-0180","/articles/how-to-calibrate-a-decibel-meter-app/","src/content/articles/en/how-to-calibrate-a-decibel-meter-app.md","121","en","article","editorial_material_claim","A phone's internal microphone usually cannot be coupled properly to an acoustic calibrator. A side-by-side sound field comparison is the more practical method.","","Current article context and primary sources listed for the page","","SUPPORTED_WITH_QUALIFICATION","","high","The statement is a qualified explanation or limitation consistent with the page sources.","KEEP AS IS","https://dbcheck.app/de/artikel/dezibel-app-kalibrieren/","MATCHES_SOURCE_LANGUAGE","","no",""
"FACT-0181","/articles/how-to-calibrate-a-decibel-meter-app/","src/content/articles/en/how-to-calibrate-a-decibel-meter-app.md","131","en","article","editorial_material_claim","Set both systems to the same frequency weighting. If the phone app uses dBA, the reference should also report an A-weighted value.","","Current article context and primary sources listed for the page","","SUPPORTED_WITH_QUALIFICATION","","high","The statement is a qualified explanation or limitation consistent with the page sources.","KEEP AS IS","https://dbcheck.app/de/artikel/dezibel-app-kalibrieren/","MATCHES_SOURCE_LANGUAGE","","no",""
"FACT-0182","/articles/how-to-calibrate-a-decibel-meter-app/","src/content/articles/en/how-to-calibrate-a-decibel-meter-app.md","133","en","article","editorial_material_claim","Match the response time or use comparable equivalent averages. A practical approach is to compare LAeq over the same 30 to 60 second period. Comparing a phone's live Fast value with a reference meter's Slow value does not provide a clean offset.","","Current article context and primary sources listed for the page","","SUPPORTED_WITH_QUALIFICATION","","high","The statement is a qualified explanation or limitation consistent with the page sources.","KEEP AS IS","https://dbcheck.app/de/artikel/dezibel-app-kalibrieren/","MATCHES_SOURCE_LANGUAGE","","no",""
"FACT-0183","/articles/how-to-calibrate-a-decibel-meter-app/","src/content/articles/en/how-to-calibrate-a-decibel-meter-app.md","138","en","article","editorial_material_claim","Position the phone's active microphone and the reference microphone as close together as practical without one blocking or acoustically shadowing the other.","","Current article context and primary sources listed for the page","","SUPPORTED_WITH_QUALIFICATION","","high","The statement is a qualified explanation or limitation consistent with the page sources.","KEEP AS IS","https://dbcheck.app/de/artikel/dezibel-app-kalibrieren/","MATCHES_SOURCE_LANGUAGE","","no",""
"FACT-0184","/articles/how-to-calibrate-a-decibel-meter-app/","src/content/articles/en/how-to-calibrate-a-decibel-meter-app.md","150","en","article","editorial_material_claim","$ \text{Offset} = L_{\text{reference}} - L_{\text{phone}} $","","Current article context and primary sources listed for the page","","SUPPORTED_WITH_QUALIFICATION","","high","The statement is a qualified explanation or limitation consistent with the page sources.","KEEP AS IS","https://dbcheck.app/de/artikel/dezibel-app-kalibrieren/","MATCHES_SOURCE_LANGUAGE","","no",""
"FACT-0185","/articles/how-to-calibrate-a-decibel-meter-app/","src/content/articles/en/how-to-calibrate-a-decibel-meter-app.md","154","en","article","editorial_material_claim","If the reference reads 74.0 dBA and the phone reads 70.5 dBA, the offset is:","","Current article context and primary sources listed for the page","","SUPPORTED_WITH_QUALIFICATION","","high","The statement is a qualified explanation or limitation consistent with the page sources.","KEEP AS IS","https://dbcheck.app/de/artikel/dezibel-app-kalibrieren/","MATCHES_SOURCE_LANGUAGE","","no",""
"FACT-0186","/articles/how-to-calibrate-a-decibel-meter-app/","src/content/articles/en/how-to-calibrate-a-decibel-meter-app.md","156","en","article","editorial_material_claim","$ 74.0 - 70.5 = +3.5\ \mathrm{dB} $","","Current article context and primary sources listed for the page","","SUPPORTED_WITH_QUALIFICATION","","high","The statement is a qualified explanation or limitation consistent with the page sources.","KEEP AS IS","https://dbcheck.app/de/artikel/dezibel-app-kalibrieren/","MATCHES_SOURCE_LANGUAGE","","no",""
"FACT-0187","/articles/how-to-calibrate-a-decibel-meter-app/","src/content/articles/en/how-to-calibrate-a-decibel-meter-app.md","160","en","article","editorial_material_claim","Enter a positive 3.5 dB correction if the app's calibration control uses the same sign convention. Confirm the result with another measurement rather than assuming the control works as expected.","","Current article context and primary sources listed for the page","","SUPPORTED_WITH_QUALIFICATION","","high","The statement is a qualified explanation or limitation consistent with the page sources.","KEEP AS IS","https://dbcheck.app/de/artikel/dezibel-app-kalibrieren/","MATCHES_SOURCE_LANGUAGE","","no",""
"FACT-0188","/articles/how-to-calibrate-a-decibel-meter-app/","src/content/articles/en/how-to-calibrate-a-decibel-meter-app.md","166","en","article","editorial_material_claim","Where the setup permits, compare several levels, such as 50, 70, 85, and 95 dBA. These are verification points, not universal requirements. Do not create unsafe sound levels merely to test the phone.","","Current article context and primary sources listed for the page","","SUPPORTED_WITH_QUALIFICATION","","high","The statement is a qualified explanation or limitation consistent with the page sources.","KEEP AS IS","https://dbcheck.app/de/artikel/dezibel-app-kalibrieren/","MATCHES_SOURCE_LANGUAGE","","no",""
"FACT-0189","/articles/how-to-calibrate-a-decibel-meter-app/","src/content/articles/en/how-to-calibrate-a-decibel-meter-app.md","174","en","article","editorial_material_claim","Professional validation uses controlled frequency tests. Do not create a frequency correction curve from casual room measurements. Reflections and source response can be mistaken for microphone response.","","Current article context and primary sources listed for the page","","SUPPORTED_WITH_QUALIFICATION","","high","The statement is a qualified explanation or limitation consistent with the page sources.","KEEP AS IS","https://dbcheck.app/de/artikel/dezibel-app-kalibrieren/","MATCHES_SOURCE_LANGUAGE","","no",""
"FACT-0190","/articles/how-to-calibrate-a-decibel-meter-app/","src/content/articles/en/how-to-calibrate-a-decibel-meter-app.md","180","en","article","editorial_material_claim","Android also permits device-dependent processing. The requested audio source may not provide the same signal on every model. A saved offset should be rechecked after material software or hardware changes.","","Current article context and primary sources listed for the page","","SUPPORTED_WITH_QUALIFICATION","","high","The statement is a qualified explanation or limitation consistent with the page sources.","KEEP AS IS","https://dbcheck.app/de/artikel/dezibel-app-kalibrieren/","MATCHES_SOURCE_LANGUAGE","","no",""
"FACT-0191","/articles/how-to-calibrate-a-decibel-meter-app/","src/content/articles/en/how-to-calibrate-a-decibel-meter-app.md","184","en","article","editorial_material_claim","- app or operating system updates - a changed microphone or adapter - phone repair or damage - moisture, dust, or cleaning near a microphone port - a changed case - an unexpected difference between repeated measurements","","Current article context and primary sources listed for the page","","SUPPORTED_WITH_QUALIFICATION","","high","The statement is a qualified explanation or limitation consistent with the page sources.","KEEP AS IS","https://dbcheck.app/de/artikel/dezibel-app-kalibrieren/","MATCHES_SOURCE_LANGUAGE","","no",""
"FACT-0192","/articles/how-to-calibrate-a-decibel-meter-app/","src/content/articles/en/how-to-calibrate-a-decibel-meter-app.md","193","en","article","editorial_material_claim","A suitable external measurement microphone can improve sensitivity consistency, frequency response, placement, wind protection, and compatibility with an acoustic calibrator.","https://europepmc.org/article/MED/27794313 | https://doi.org/10.1016/j.apacoust.2018.04.011","https://europepmc.org/article/MED/27794313 | https://doi.org/10.1016/j.apacoust.2018.04.011","Relevant titled page, abstract, table, or methods/result passage opened on 2026-08-22","SUPPORTED_BY_MULTIPLE_SOURCES","","high","The cited source location supports the material claim with the limits stated in the copy.","KEEP AS IS","https://dbcheck.app/de/artikel/dezibel-app-kalibrieren/","MATCHES_SOURCE_LANGUAGE","","no",""
"FACT-0193","/articles/how-to-calibrate-a-decibel-meter-app/","src/content/articles/en/how-to-calibrate-a-decibel-meter-app.md","195","en","article","editorial_material_claim","Kardous and Shaw reported close agreement for selected apps used with calibrated external microphones in a controlled range. Celestina and colleagues found that one specific phone, app, and external microphone system met most of the periodic Class 2 requirements they tested. [Kardous and Shaw][3] [Celestina et al.][4]","https://europepmc.org/article/MED/27794313 | https://doi.org/10.1016/j.apacoust.2018.04.011","https://europepmc.org/article/MED/27794313 | https://doi.org/10.1016/j.apacoust.2018.04.011","Relevant titled page, abstract, table, or methods/result passage opened on 2026-08-22","SUPPORTED_BY_MULTIPLE_SOURCES","","high","The cited source location supports the material claim with the limits stated in the copy.","KEEP AS IS","https://dbcheck.app/de/artikel/dezibel-app-kalibrieren/","MATCHES_SOURCE_LANGUAGE","","no",""
